ID,DETALLE,CODIGO ALFA,CODIGO PRODUCTO,CATEGORIA,SUBCATEGORIA,MARCA,PRECIO,IVA,IMP. INTERNO,MARKUP,PRECIO PUBLICO,COTIZACION,PRECIO PUBLICO ARS,URI,FECHA HORA
15893,Fuente COOLER MASTER MWE V2 1050W 80 Plus Gold ATX Modular,CM-FUEGFM1050W,MPE-A501-AFCAG-WO,Hardware,Fuentes,COOLER MASTER,249.83,21.0,0.0,10,274.81,365.5,100443.06,https://elit.com.ar/producto/15893-fuente-cooler-master-mwe-v2-1050w-80-plus-gold-atx-modular,8/18/2023 3:47:36 PM 
15898,"Disco Interno SSD WESTERN DIGITAL Green 480GB 2.5"" SATA 3.0  545MB/s",WDSSD480G3G0A,WDS480G3G0A,Almacenamiento,Discos Internos SSD,WD,61.35,10.5,0.0,10,67.49,365.5,24667.59,https://elit.com.ar/producto/15898-disco-interno-ssd-western-digital-green-480gb-2-5-sata-3-0-545mb-s,8/18/2023 3:47:36 PM 
15908,"Notebook GIGABYTE AERO 16 16"" Intel Core i7-12700H 16GB DDR5-4800Mhz GeForce RTX 3060P 1TB SSD Windows 10 Pro",GIGNOTAE16KE5,AERO 16 KE5-72LA934HP,Computadoras,Notebooks Consumo,GIGABYTE,3624.48,10.5,0.0,10,3986.93,365.5,1457222.92,https://elit.com.ar/producto/15908-notebook-gigabyte-aero-16-16-intel-core-i7-12700h-16gb-ddr5-4800mhz-ge-force-rtx-3060p-1tb-ssd-windows-10-pro,8/18/2023 3:47:36 PM 
15930,Funda p/Tablet BAGS FSN10TB-N Negro,BAGSFUNFSN10TBN,FSN10TB-N,Estuches,Fundas,BAGS,7.21,21.0,0.0,10,7.93,365.5,2898.42,https://elit.com.ar/producto/15930-funda-p-tablet-bags-fsn10tb-n-negro,8/18/2023 3:47:36 PM 
15942,"Monitor 19"" LCD HDMI",PHIMONHDMI19,193V5LHSB2/77,Imagen,Monitores,PHILIPS,153.71,21.0,0.0,10,169.08,365.5,61798.74,https://elit.com.ar/producto/15942-monitor-19-lcd-hdmi,8/18/2023 3:47:36 PM 
15966,Memoria Ram UDIMM KINGSTON KVR 16GB DDR4 3200MHz CL22 1.20V Single Negro,KINMEMKVR32N22S,KVR32N22S8/16,Memorias,Memorias PC,KINGSTON,86.44,10.5,0.0,10,95.08,365.5,34751.74,https://elit.com.ar/producto/15966-memoria-ram-udimm-kingston-kvr-16gb-ddr4-3200m-hz-cl22-1-20v-single-negro,8/18/2023 3:47:36 PM 
16005,"Monitor Philips 22"" VGA HDMI",PHIMON221V8/77,221V8/77,Imagen,Monitores,PHILIPS,183.95,21.0,0.0,10,202.35,365.5,73958.93,https://elit.com.ar/producto/16005-monitor-philips-22-vga-hdmi,8/18/2023 3:47:36 PM 
16018,Memoria Ram UDIMM KINGSTON KVR 8GB DDR4 3200MHz CL22 1.20V Single Negro,KINMEMKVR32N228,KVR32N22S8/8,Memorias,Memorias PC,KINGSTON,48.26,10.5,0.0,10,53.09,365.5,19404.4,https://elit.com.ar/producto/16018-memoria-ram-udimm-kingston-kvr-8gb-ddr4-3200m-hz-cl22-1-20v-single-negro,8/18/2023 3:47:36 PM 
16023,Disco Interno SSD CRUCIAL P3 500GB M.2 NVMe PCIe 3.0  3500MB/s,CRUSSDP3500,CT500P3SSD8,Almacenamiento,Discos Internos SSD,CRUCIAL,74.48,10.5,0.0,10,81.93,365.5,29945.42,https://elit.com.ar/producto/16023-disco-interno-ssd-crucial-p3-500gb-m-2-nv-me-pc-ie-3-0-3500mb-s,8/18/2023 3:47:36 PM 
16042,Motherboard MSI PRO H610M-B LGA1700 DDR4,MSIMOTH610MbD4,MSI-PRO-H610M-B-DDR4,Hardware,Motherboards,MSI,210.52,10.5,0.0,10,231.57,365.5,84638.84,https://elit.com.ar/producto/16042-motherboard-msi-pro-h610m-b-lga1700-ddr4,8/18/2023 3:47:36 PM 
16053,Motherboard GIGABYTE X570S AORUS ELITE AM4 DDR4,GIGMOTX570SAELI,X570S AORUS ELITE,Hardware,Motherboards,GIGABYTE,474.98,10.5,0.0,10,522.48,365.5,190966.44,https://elit.com.ar/producto/16053-motherboard-gigabyte-x570s-aorus-elite-am4-ddr4,8/18/2023 3:47:36 PM 
16057,Funda p/Disco Externo BAGS FNGPS/CAM-S Striples Estampado,BAGFUNFNCAMS,FNGPS/CAM-S,Estuches,Fundas,BAGS,19.63,21.0,0.0,10,21.59,365.5,7891.15,https://elit.com.ar/producto/16057-funda-p-disco-externo-bags-fngps-cam-s-striples-estampado,8/18/2023 3:47:36 PM 
16058,Funda p/Disco Externo BAGS FNGPS/CAM-LP Love Paris Estampado,BAGFUNFNCAMLP,FNGPS/CAM-LP,Estuches,Fundas,BAGS,19.63,21.0,0.0,10,21.59,365.5,7891.15,https://elit.com.ar/producto/16058-funda-p-disco-externo-bags-fngps-cam-lp-love-paris-estampado,8/18/2023 3:47:36 PM 
16065,Placa Radeon RX 6500 XT EAGLE 4G,GIGPDV65EA4GD,GV-R65XTEAGLE-4GD,Hardware,Placas de Video,GIGABYTE,496.95,10.5,0.0,10,546.65,365.5,199800.58,https://elit.com.ar/producto/16065-placa-radeon-rx-6500-xt-eagle-4g,8/18/2023 3:47:36 PM 
16076,Fuente THERMALTAKE TOUGHPOWER GF1 850W 80 Plus Gold ATX Modular,THEFUEGF1850W,TTP-850AH3FCG,Hardware,Fuentes,THERMALTAKE,170.92,21.0,0.0,10,188.01,365.5,68717.66,https://elit.com.ar/producto/16076-fuente-thermaltake-toughpower-gf1-850w-80-plus-gold-atx-modular,8/18/2023 3:47:36 PM 
16077,Fuente THERMALTAKE TOUGHPOWER GF1 750W 80 Plus Gold ATX Modular,THEFUEGF1750W,TTP-750AH3FCG,Hardware,Fuentes,THERMALTAKE,150.24,21.0,0.0,10,165.26,365.5,60402.53,https://elit.com.ar/producto/16077-fuente-thermaltake-toughpower-gf1-750w-80-plus-gold-atx-modular,8/18/2023 3:47:36 PM 
16078,Fuente THERMALTAKE TOUGHPOWER GF1 650W 80 Plus Gold ATX Modular,THEFUEGF1650W,TTP-650AH3FCG,Hardware,Fuentes,THERMALTAKE,135.05,21.0,0.0,10,148.56,365.5,54298.68,https://elit.com.ar/producto/16078-fuente-thermaltake-toughpower-gf1-650w-80-plus-gold-atx-modular,8/18/2023 3:47:36 PM 
16089,Tóner PANTUM TL-411X Negro,PANTONTL411X,TL-411X,Insumos,Toners,PANTUM,103.48,21.0,0.0,10,113.83,365.5,41604.87,https://elit.com.ar/producto/16089-toner-pantum-tl-411x-negro,8/18/2023 3:47:36 PM 
16152,PC LENOVO ThinkCentre Neo 50s Intel Core i7-12700 8GB DDR4-3200MHz 256GB SSD Free DOS,LENPC11SYS0LQ00,11SYS0LQ00,Computadoras,PC de Escritorio,LENOVO,1269.91,10.5,0.0,10,1396.9,365.5,510566.95,https://elit.com.ar/producto/16152-pc-lenovo-think-centre-neo-50s-intel-core-i7-12700-8gb-ddr4-3200m-hz-256gb-ssd-free-dos,8/18/2023 3:47:36 PM 
16153,"AIO LENOVO ThinkCentre Neo 30a Intel Core i5-1240P 23.8"" 1x8GB 256GB Free DOS",LENAIO12B2A01CA,12B2A01CAC,Computadoras,All In One,LENOVO,1249.91,10.5,0.0,10,1374.9,365.5,502525.95,https://elit.com.ar/producto/16153-aio-lenovo-think-centre-neo-30a-intel-core-i5-1240p-23-8-1x8gb-256gb-free-dos,8/18/2023 3:47:36 PM 
16155,"AIO LENOVO ThinkCentre Neo 30a Intel Core i7-1260P 23.8"" 1x8GB 512GB Free DOS",LENAIO12B2A01DA,12B2A01DAC,Computadoras,All In One,LENOVO,1449.81,10.5,0.0,10,1594.79,365.5,582895.75,https://elit.com.ar/producto/16155-aio-lenovo-think-centre-neo-30a-intel-core-i7-1260p-23-8-1x8gb-512gb-free-dos,8/18/2023 3:47:36 PM 
16156,"Monitor Philips 24"" FULL HD VGA HDMI",PHIMON24V8L/77,241V8L/77,Imagen,Monitores,PHILIPS,196.6,21.0,0.0,10,216.26,365.5,79043.03,https://elit.com.ar/producto/16156-monitor-philips-24-full-hd-vga-hdmi,8/18/2023 3:47:36 PM 
16159,Impresora HP LaserJet Pro MFP 4103fdw,HP-IMP2Z629A,2Z629A,Impresoras,Impresoras Laser,HP,727.64,21.0,0.0,10,800.4,365.5,292546.2,https://elit.com.ar/producto/16159-impresora-hp-laser-jet-pro-mfp-4103fdw,8/18/2023 3:47:36 PM 
16172,Camara Wifi Ezviz BM1 Bear Celeste Bateria,EZVCAM-BM1BE,"CS-BM1 (1080P,Be)",Seguridad,Camaras Wifi,EZVIZ,118.25,21.0,0.0,10,130.08,365.5,47544.24,https://elit.com.ar/producto/16172-camara-wifi-ezviz-bm1-bear-celeste-bateria,8/18/2023 3:47:36 PM 
16173,Camara Wifi Ezviz BM1 Rabbit Rosa Bateria,EZVCAM-BM1RA,"CS-BM1 (1080P,Ra)",Seguridad,Camaras Wifi,EZVIZ,118.25,21.0,0.0,10,130.08,365.5,47544.24,https://elit.com.ar/producto/16173-camara-wifi-ezviz-bm1-rabbit-rosa-bateria,8/18/2023 3:47:36 PM 
16221,Mouse c/cable XTECH Swarm Negro,XTEMOUXTM-910,XTM-910,Perifericos,Mouses,XTECH,19.0,10.5,0.0,10,20.9,365.5,7638.95,https://elit.com.ar/producto/16221-mouse-c-cable-xtech-swarm-negro,8/18/2023 3:47:36 PM 
16273,"Notebook Lenovo E41 14"" I3-1005G1 8GB 500GB W10P",LENNOT82HW002MA,82HW002MAR,Computadoras,Notebooks Corporativo,LENOVO,1022.72,10.5,0.0,10,1124.99,365.5,411183.85,https://elit.com.ar/producto/16273-notebook-lenovo-e41-14-i3-1005g1-8gb-500gb-w10p,8/18/2023 3:47:36 PM 
16281,"Disco Interno SSD CRUCIAL BX500 500GB 2.5"" SATA 3.0  550MB/s",CRUSSDBX500/500,CT500BX500SSD1,Almacenamiento,Discos Internos SSD,CRUCIAL,58.61,10.5,0.0,10,64.47,365.5,23563.79,https://elit.com.ar/producto/16281-disco-interno-ssd-crucial-bx500-500gb-2-5-sata-3-0-550mb-s,8/18/2023 3:47:36 PM 
16284,Gabinete COOLER MASTER Cosmos C700M Blanco Full Tower ARGB S/Fuente,CM-GABCOSC700MW,MCC-C700M-WG5N-S00,Hardware,Gabinetes,COOLER MASTER,775.81,10.5,0.0,10,853.39,365.5,311914.05,https://elit.com.ar/producto/16284-gabinete-cooler-master-cosmos-c700m-blanco-full-tower-argb-s-fuente,8/18/2023 3:47:36 PM 
16447,Monitor HP OMEN 25i FHD Gaming,HP-MON22J05AA,22J05AA,Imagen,Monitores,HP,335.14,21.0,23.46,10,368.65,365.5,134741.57,https://elit.com.ar/producto/16447-monitor-hp-omen-25i-fhd-gaming,8/18/2023 3:47:36 PM 
16448,Monitor HP M22f FHD,HP-MON2D9J9AA,2D9J9AA,Imagen,Monitores,HP,158.07,21.0,23.46,10,173.88,365.5,63553.14,https://elit.com.ar/producto/16448-monitor-hp-m22f-fhd,8/18/2023 3:47:36 PM 
16452,Monitor HP X27 FHD IPS Gaming,HP-MON2V6B2AA,2V6B2AA,Imagen,Monitores,HP,320.73,21.0,23.46,10,352.8,365.5,128948.4,https://elit.com.ar/producto/16452-monitor-hp-x27-fhd-ips-gaming,8/18/2023 3:47:36 PM 
16453,"Monitor Giga 34"" Edge UltraWide QHD G34WQC 144Hz 1",GIGMONG34WQCASA,G34WQC A SA,Imagen,Monitores,GIGABYTE,789.18,21.0,23.46,10,868.1,365.5,317290.55,https://elit.com.ar/producto/16453-monitor-giga-34-edge-ultra-wide-qhd-g34wqc-144hz-1,8/18/2023 3:47:36 PM 
16469,Gabinete The Tower 500 Negro  C/ Vidrio Templado,THEGABTTW500N,CA-1X1-00M1WN-00,Hardware,Gabinetes,THERMALTAKE,225.54,10.5,0.0,10,248.09,365.5,90676.9,https://elit.com.ar/producto/16469-gabinete-the-tower-500-negro-c-vidrio-templado,8/18/2023 3:47:36 PM 
16470,Gabinete The Tower 500 Blanco C/ Vidrio Templado,THEGABTTW500B,CA-1X1-00M6WN-00,Hardware,Gabinetes,THERMALTAKE,222.45,10.5,0.0,10,244.7,365.5,89437.85,https://elit.com.ar/producto/16470-gabinete-the-tower-500-blanco-c-vidrio-templado,8/18/2023 3:47:36 PM 
16539,Gabinete View 300 MX Negro - ARGB C/ Vidrio Temp,THEGABV300MXNEG,CA-1P6-00M1WN-00,Hardware,Gabinetes,THERMALTAKE,270.65,10.5,0.0,10,297.71,365.5,108813.0,https://elit.com.ar/producto/16539-gabinete-view-300-mx-negro-argb-c-vidrio-temp,8/18/2023 3:47:36 PM 
16540,Gabinete View 300 MX Blanco - ARGB C/ Vidrio Temp,THEGABV300MXBLA,CA-1P6-00M6WN-00,Hardware,Gabinetes,THERMALTAKE,270.65,10.5,0.0,10,297.71,365.5,108813.0,https://elit.com.ar/producto/16540-gabinete-view-300-mx-blanco-argb-c-vidrio-temp,8/18/2023 3:47:36 PM 
16551,Motherboard (AM4) GIGABYTE X570SI AORUS PRO AX,GIGMOTX570SIAPX,X570SI AORUS PRO AX,Hardware,Motherboards,GIGABYTE,550.18,10.5,0.0,10,605.2,365.5,221200.6,https://elit.com.ar/producto/16551-motherboard-am4-gigabyte-x570si-aorus-pro-ax,8/18/2023 3:47:36 PM 
16553,Disco Interno SSD KINGSTON NV2 250GB M.2 NVMe PCIe 4.0  3000MB/s,KINSSDSNV2S/250,SNV2S/250G,Almacenamiento,Discos Internos SSD,KINGSTON,58.89,10.5,0.0,10,64.78,365.5,23677.09,https://elit.com.ar/producto/16553-disco-interno-ssd-kingston-nv2-250gb-m-2-nv-me-pc-ie-4-0-3000mb-s,8/18/2023 3:47:36 PM 
16554,Disco Interno SSD KINGSTON NV2 500GB M.2 NVMe PCIe 4.0  3500MB/s,KINSSDSNV2S/500,SNV2S/500G,Almacenamiento,Discos Internos SSD,KINGSTON,72.08,10.5,0.0,10,79.29,365.5,28980.5,https://elit.com.ar/producto/16554-disco-interno-ssd-kingston-nv2-500gb-m-2-nv-me-pc-ie-4-0-3500mb-s,8/18/2023 3:47:36 PM 
16570,Cinta de tinta S015329   FX-890 RIBBON,EPSCINS015329,S015329,Insumos,Cintas,EPSON,11.27,21.0,0.0,10,12.4,365.5,4532.2,https://elit.com.ar/producto/16570-cinta-de-tinta-s015329-fx-890-ribbon,8/18/2023 3:47:36 PM 
16575,"Monitor Giga 27"" Edge FHD M27F KVM 144Hz 1ms",GIGMON-M27FASA,M27F A-SA,Imagen,Monitores,GIGABYTE,398.07,21.0,23.46,10,437.88,365.5,160045.14,https://elit.com.ar/producto/16575-monitor-giga-27-edge-fhd-m27f-kvm-144hz-1ms,8/18/2023 3:47:36 PM 
16584,"Funda Bags Tablet 10"" Neoprene London",BAGSFUNFN10LOND,FN10TB-L,Estuches,Fundas,BAGS,9.51,21.0,0.0,10,10.46,365.5,3823.13,https://elit.com.ar/producto/16584-funda-bags-tablet-10-neoprene-london,8/18/2023 3:47:36 PM 
16592,Procesador Core i7-13700K 3.4GHz 30MB LGA 1700,INTPROI713700K,BX8071513700K,Hardware,Procesadores,INTEL,1183.22,10.5,0.0,10,1301.54,365.5,475712.87,https://elit.com.ar/producto/16592-procesador-core-i7-13700k-3-4g-hz-30mb-lga-1700,8/18/2023 3:47:36 PM 
16611,Escaner HP ScanJet Pro 2600 f1,HP-SCAN20G05A,20G05A,Imagen,Escaner,HP,414.2,10.5,0.0,10,455.62,365.5,166529.11,https://elit.com.ar/producto/16611-escaner-hp-scan-jet-pro-2600-f1,8/18/2023 3:47:36 PM 
16632,Pen Drive Sandisk Ultra Shift 3.0 USB Black 32GB,SANPENZ41032G,SDCZ410-032G-G46,Almacenamiento,Pen Drive,SANDISK,8.39,21.0,0.0,10,9.23,365.5,3373.57,https://elit.com.ar/producto/16632-pen-drive-sandisk-ultra-shift-3-0-usb-black-32gb,8/18/2023 3:47:36 PM 
16640,Placa GeForce RTX 3060 WINDFORCE OC 12G,GIGPDVN306W2O12,GV-N3060WF2OC-12GD,Hardware,Placas de Video,GIGABYTE,1017.02,10.5,0.0,10,1118.72,365.5,408892.16,https://elit.com.ar/producto/16640-placa-ge-force-rtx-3060-windforce-oc-12g,8/18/2023 3:47:36 PM 
16665,Mouse Gaming Inalámbrico GPRO Superlight Rojo,LOGMOUSUPERLRED,910-006783,Perifericos,Mouses,LOGITECH,210.48,10.5,0.0,10,231.53,365.5,84624.22,https://elit.com.ar/producto/16665-mouse-gaming-inalambrico-gpro-superlight-rojo,8/18/2023 3:47:36 PM 
16678,Procesador AMD Ryzen 7 7700 3.8GHz AM5 DDR5,AMDPROR7-7700,100-100000592BOX,Hardware,Procesadores,AMD,916.04,10.5,0.0,10,1007.64,365.5,368292.42,https://elit.com.ar/producto/16678-procesador-amd-ryzen-7-7700-3-8g-hz-am5-ddr5,8/18/2023 3:47:36 PM 
16681,Mouse Inalámbrico Logitech M170 Blanco,LOGMOUM170WHT,910-006864,Perifericos,Mouses,LOGITECH,18.01,10.5,0.0,10,19.81,365.5,7240.55,https://elit.com.ar/producto/16681-mouse-inalambrico-logitech-m170-blanco,8/18/2023 3:47:36 PM 
16682,Mouse Gaming Logitech G502 X Negro,LOGMOUG502XNEGR,910-006137,Perifericos,Mouses,LOGITECH,128.29,10.5,0.0,10,141.12,365.5,51579.36,https://elit.com.ar/producto/16682-mouse-gaming-logitech-g502-x-negro,8/18/2023 3:47:36 PM 
16683,Mouse Gaming Logitech G502 X Blanco,LOGMOUG502XWHT,910-006145,Perifericos,Mouses,LOGITECH,128.0,10.5,0.0,10,140.8,365.5,51462.4,https://elit.com.ar/producto/16683-mouse-gaming-logitech-g502-x-blanco,8/18/2023 3:47:36 PM 
16684,Auriculares Logitech H390 Rosa,LOGAURH390ROSA,981-001280,Audio,Auriculares,LOGITECH,68.8,21.0,0.0,10,75.68,365.5,27661.04,https://elit.com.ar/producto/16684-auriculares-logitech-h390-rosa,8/18/2023 3:47:36 PM 
16685,Auriculares Logitech H390 Blanco,LOGAURH390WHT,981-001285,Audio,Auriculares,LOGITECH,68.87,21.0,0.0,10,75.76,365.5,27690.28,https://elit.com.ar/producto/16685-auriculares-logitech-h390-blanco,8/18/2023 3:47:36 PM 
16721,Procesador Core i3-13100 QCore 3.40GHz 12MB 1700,INTPROI3-13100,BX8071513100,Hardware,Procesadores,INTEL,404.4,10.5,0.0,10,444.84,365.5,162589.02,https://elit.com.ar/producto/16721-procesador-core-i3-13100-q-core-3-40g-hz-12mb-1700,8/18/2023 3:47:36 PM 
16723,"Disco duro interno WD 4TB 3.5"" Purple SATA 256MB",WD-HDWD43PURZ,WD43PURZ,Almacenamiento,Discos Internos,WD,222.96,10.5,0.0,10,245.26,365.5,89642.53,https://elit.com.ar/producto/16723-disco-duro-interno-wd-4tb-3-5-purple-sata-256mb,8/18/2023 3:47:36 PM 
16724,Procesador Core i3-13100F QCore 3.40GHz 12MB 1700,INTPROI3-13100F,BX8071513100F,Hardware,Procesadores,INTEL,331.0,10.5,0.0,10,364.1,365.5,133078.55,https://elit.com.ar/producto/16724-procesador-core-i3-13100f-q-core-3-40g-hz-12mb-1700,8/18/2023 3:47:36 PM 
16725,Procesador Core i5-13400 2.50GHz  20MB LGA 1700,INTPROI5-13400,BX8071513400,Hardware,Procesadores,INTEL,656.0,10.5,0.0,10,721.6,365.5,263744.8,https://elit.com.ar/producto/16725-procesador-core-i5-13400-2-50g-hz-20mb-lga-1700,8/18/2023 3:47:36 PM 
16726,Procesador Core i5-13400F 2.50GHz 20MB LGA 1700,INTPROI5-13400F,BX8071513400F,Hardware,Procesadores,INTEL,580.74,10.5,0.0,10,638.81,365.5,233485.06,https://elit.com.ar/producto/16726-procesador-core-i5-13400f-2-50g-hz-20mb-lga-1700,8/18/2023 3:47:36 PM 
16727,Procesador Core i7-13700 2.10GHz  30MB LGA 1700,INTPROI7-13700,BX8071513700,Hardware,Procesadores,INTEL,1116.41,10.5,0.0,10,1228.05,365.5,448852.28,https://elit.com.ar/producto/16727-procesador-core-i7-13700-2-10g-hz-30mb-lga-1700,8/18/2023 3:47:36 PM 
16794,HP ZCentral 4R XW2223 32GB/512 PC W11P NV5GB,HP-WS2W9D6LA,2W9D6LA,Computadoras,PC de Escritorio,HP,4300.25,10.5,0.0,10,4730.28,365.5,1728917.34,https://elit.com.ar/producto/16794-hp-z-central-4r-xw2223-32gb-512-pc-w11p-nv5gb,8/18/2023 3:47:36 PM 
16796,"HP EB830G8 14"" i5-1145G7 13 32GB/512",HP-NOT593W0EC,593W0EC,Computadoras,Notebooks Corporativo,HP,2759.27,10.5,0.0,10,3035.2,365.5,1109365.6,https://elit.com.ar/producto/16796-hp-eb830g8-14-i5-1145g7-13-32gb-512,8/18/2023 3:47:36 PM 
16802,HP Elitebook 800G6 DM i5-10500 16GB 256SSD,HP-WS349A6EC,349A6EC,Computadoras,PC de Escritorio,HP,1291.8,10.5,0.0,10,1420.98,365.5,519368.19,https://elit.com.ar/producto/16802-hp-elitebook-800g6-dm-i5-10500-16gb-256ssd,8/18/2023 3:47:36 PM 
